EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1202330,MARICOPA CO.,GOMEZ ARPT,07/24/2024,2110,Thunderstorm Wind,51.00, ,0,0,0,0,AZ,MST-7,MG,194533,C,13,PSR,0,0,Mesonet, , , ,1,E,1,E,GOMEZ ARPT,07/24/2024,2110,33.4205,-112.1496,33.4205,-112.1496,"A mesonet station located in the area of West Lower Buckeye Road and South 43rd Avenue in Phoenix measured a 59 mph wind gust.","Scattered to numerous thunderstorms developed across eastern and southeastern AZ during the afternoon hours. Deep and colliding outflows sparked new development across the lower deserts of south-central AZ during the early evening hours, including several thunderstorm clusters developing over the Phoenix metro area and producing strong to severe downburst winds. The environment that these thunderstorms developed under was characterized by MLCAPE values of over 1000 J/KG with DCAPE values in excess of 1500 J/KG, which were favorable parameters for severe downburst winds.",261
1202346,MARICOPA CO.,(PHX)SKY HARBOR ARPT,07/24/2024,2115,Hail,1.00, ,0,0,0,0,AZ,MST-7, ,194533,C,13,PSR,0,0,Public, , , ,4,SW,4,SW,(PHX)SKY HARBOR ARPT,07/24/2024,2115,33.3777,-112.0647,33.3777,-112.0647,"Quarter-sized hail reported in the area of 7th Street and Baseline Road in Phoenix. No damages nor injuries were reported.","Scattered to numerous thunderstorms developed across eastern and southeastern AZ during the afternoon hours. Deep and colliding outflows sparked new development across the lower deserts of south-central AZ during the early evening hours, including several thunderstorm clusters developing over the Phoenix metro area and producing strong to severe downburst winds. The environment that these thunderstorms developed under was characterized by MLCAPE values of over 1000 J/KG with DCAPE values in excess of 1500 J/KG, which were favorable parameters for severe downburst winds.",262
1202347,MARICOPA CO.,(PHX)SKY HARBOR ARPT,07/24/2024,2115,Hail,1.00, ,0,0,0,0,AZ,MST-7, ,194533,C,13,PSR,0,0,Public, , , ,4,SW,4,SW,(PHX)SKY HARBOR ARPT,07/24/2024,2115,33.3922,-112.082,33.3922,-112.082,"Hail up to one-inch in diameter reported in the area of 7th Avenue and Southern Avenue. No damages nor injuries were reported.","Scattered to numerous thunderstorms developed across eastern and southeastern AZ during the afternoon hours. Deep and colliding outflows sparked new development across the lower deserts of south-central AZ during the early evening hours, including several thunderstorm clusters developing over the Phoenix metro area and producing strong to severe downburst winds. The environment that these thunderstorms developed under was characterized by MLCAPE values of over 1000 J/KG with DCAPE values in excess of 1500 J/KG, which were favorable parameters for severe downburst winds.",263
1202341,MARICOPA CO.,LAVEEN,07/24/2024,2143,Lightning, , ,0,0,20000,0,AZ,MST-7, ,194533,C,13,PSR,0,0,Public, , , ,3,ENE,3,ENE,LAVEEN,07/24/2024,2143,33.3827,-112.1237,33.3827,-112.1237,"Cloud to ground lightning strike set a house on fire in the Laveen area in Phoenix. No injuries were reported.","Scattered to numerous thunderstorms developed across eastern and southeastern AZ during the afternoon hours. Deep and colliding outflows sparked new development across the lower deserts of south-central AZ during the early evening hours, including several thunderstorm clusters developing over the Phoenix metro area and producing strong to severe downburst winds. The environment that these thunderstorms developed under was characterized by MLCAPE values of over 1000 J/KG with DCAPE values in excess of 1500 J/KG, which were favorable parameters for severe downburst winds.",264
1202332,MARICOPA CO.,CASHION,07/24/2024,2200,Thunderstorm Wind,57.00, ,0,0,0,0,AZ,MST-7,MG,194533,C,13,PSR,0,0,Mesonet, , , ,4,S,4,S,CASHION,07/24/2024,2200,33.3742,-112.3119,33.3742,-112.3119,"A mesonet site located at the Phoenix International Raceway in Avondale measured a 66 mph wind gust.","Scattered to numerous thunderstorms developed across eastern and southeastern AZ during the afternoon hours. Deep and colliding outflows sparked new development across the lower deserts of south-central AZ during the early evening hours, including several thunderstorm clusters developing over the Phoenix metro area and producing strong to severe downburst winds. The environment that these thunderstorms developed under was characterized by MLCAPE values of over 1000 J/KG with DCAPE values in excess of 1500 J/KG, which were favorable parameters for severe downburst winds.",265
1209484,UPPER SANTA CRUZ RIVER AND ALTAR VALLEYS (ZONE), ,07/25/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,194455,Z,503,TWC,0,0,County Official, , , , , , , , ,07/25/2024,2000, , , , ,"Hot temperatures 4 to 9 degrees degrees above normal were experienced across Santa Cruz County resulting in moderate Heat Risk. The Pima County Medical Examiner determined that heat was the primary cause of death of one individual found in the desert near Nogales on July 25.","Hot temperatures 4 to 9 degrees degrees above normal were experienced across portions of southeast Arizona resulting in moderate to major Heat Risk. The Pima County Medical Examiner determined that heat was the primary cause of death of one individual found in the desert near Ajo on July 23, another just south of Tucson on July 24 and a third on July 25 in Nogales. Heat was a contributing factor in the cause of death for two individuals in the Tucson area on July 24.",266
1189409,PIMA CO.,SELLS,07/25/2024,1310,Thunderstorm Wind,52.00, ,0,0,10000,0,AZ,MST-7,EG,192762,C,19,TWC,0,0,Emergency Manager, , , ,1,ENE,1,ENE,SELLS,07/25/2024,1310,31.9217,-111.8714,31.9217,-111.8714,"A power pole was knocked down due to thunderstorm winds on Hwy 86 near the Assembly of God Church.","A cluster of strong to severe thunderstorms rolled through much of southeast Arizona resulting in flash flooding including swift water rescues and damaging winds.",267
1189413,PIMA CO.,CASAS ADOBES,07/25/2024,1616,Thunderstorm Wind,52.00, ,0,0,30000,0,AZ,MST-7,EG,192762,C,19,TWC,0,0,Law Enforcement, , , ,5,E,5,E,CASAS ADOBES,07/25/2024,1616,32.3104,-110.9,32.3104,-110.9,"Several power lines and poles fallen across the roadway near Sunrise Dr. and Pontatoc Rd. due to thunderstorm winds.","A cluster of strong to severe thunderstorms rolled through much of southeast Arizona resulting in flash flooding including swift water rescues and damaging winds.",268
1206408,APACHE CO.,NUTRIOSO,07/25/2024,1655,Heavy Rain, , ,0,0,0,0,AZ,MST-7, ,195189,C,1,FGZ,0,0,Trained Spotter, , , ,4,NE,4,NE,NUTRIOSO,07/25/2024,1740,34,-109.15,34,-109.15,"Spotter near Escudilla Mountain reported that 2.00 inches of rain fell in 45 minutes.","Deep monsoon moisture over eastern Arizona triggered a thunderstorm that produced heavy rain.",269
1189418,PIMA CO.,TUCSON,07/25/2024,1800,Thunderstorm Wind,52.00, ,0,0,1000,0,AZ,MST-7,EG,192762,C,19,TWC,0,0,NWS Employee, , , ,3,NW,3,NW,TUCSON,07/25/2024,1800,32.2647,-110.9649,32.2647,-110.9649,"A tree was knocked down on Grant Rd and 1st Ave. in Tucson.","A cluster of strong to severe thunderstorms rolled through much of southeast Arizona resulting in flash flooding including swift water rescues and damaging winds.",270
1189414,PIMA CO.,GIBSON,07/25/2024,1814,Thunderstorm Wind,55.00, ,0,0,0,0,AZ,MST-7,MG,192762,C,19,TWC,0,0,Mesonet, , , ,1,NE,1,NE,GIBSON,07/25/2024,1814,32.3882,-112.8727,32.3882,-112.8727,"A mesonet station in Ajo recorded a wind gust of 63 mph.","A cluster of strong to severe thunderstorms rolled through much of southeast Arizona resulting in flash flooding including swift water rescues and damaging winds.",271
1189420,PIMA CO.,VAIL,07/25/2024,1819,Thunderstorm Wind,52.00, ,0,0,0,0,AZ,MST-7,MG,192762,C,19,TWC,0,0,Mesonet, , , ,7,N,7,N,VAIL,07/25/2024,1819,32.1511,-110.7276,32.1511,-110.7276,"A private weather station recorded a wind gust of 60 mph.","A cluster of strong to severe thunderstorms rolled through much of southeast Arizona resulting in flash flooding including swift water rescues and damaging winds.",272
1202856,PINAL CO.,APACHE JCT,07/25/2024,1836,Thunderstorm Wind,50.00, ,0,0,10000,0,AZ,MST-7,EG,194576,C,21,PSR,0,0,Utility Company, , , ,2,SW,2,SW,APACHE JCT,07/25/2024,1836,33.4011,-111.5816,33.4011,-111.5816,"Several downed Power lines in a squared area encompassing South Mountain Road to South Delaware Drive and West Southern Avenue to East Broadway Road in Apache Junction. Wind gusts were estimated upwards of 55-60 mph. No injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",273
1203075,MARICOPA CO.,BUCKEYE MUNI ARPT,07/25/2024,1850,Thunderstorm Wind,61.00, ,0,0,50000,0,AZ,MST-7,EG,194576,C,13,PSR,0,0,Broadcast Media, , , ,3,N,3,N,BUCKEYE MUNI ARPT,07/25/2024,1850,33.4609,-112.6884,33.4609,-112.6884,"Significant damage observed to several homes and yards across the Sweetwater and West Phoenix Estates areas in Buckeye due. The damages reported included a sheet of metal that was lodged into a house wall, holes in house roofing, metal frame set swimming pool completely destroyed, and metal fencing panels torn down. One of the metal fencing panels that was torn down injured a horse. Wind gusts were estimated upwards of 70 mph.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",274
1203071,MARICOPA CO.,BUCKEYE MUNI ARPT,07/25/2024,1850,Thunderstorm Wind,61.00, ,0,0,5000,0,AZ,MST-7,EG,194576,C,13,PSR,0,0,Public, , , ,3,N,3,N,BUCKEYE MUNI ARPT,07/25/2024,1850,33.4574,-112.6802,33.4574,-112.6802,"Downed power pole and fencing as well as torn down roof of metal horse stable in the Sweetwater Estates area of Buckeye. Wind gusts were estimated upwards of 70 mph. No injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",275
1203076,MARICOPA CO.,BUCKEYE MUNI ARPT,07/25/2024,1850,Thunderstorm Wind,61.00, ,0,0,3000,0,AZ,MST-7,EG,194576,C,13,PSR,0,0,Utility Company, , , ,2,N,2,N,BUCKEYE MUNI ARPT,07/25/2024,1850,33.4518,-112.6863,33.4518,-112.6863,"Downed power poles in the area of Polk Street and 295th Avenue in Buckeye. Wind gusts were estimated upwards of 70 mph. No injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",276
1203077,PINAL CO.,LIRIM,07/25/2024,1850,Thunderstorm Wind,50.00, ,0,0,13000,0,AZ,MST-7,EG,194576,C,21,PSR,0,0,Utility Company, , , ,6,SW,6,SW,LIRIM,07/25/2024,1850,32.9709,-112.0653,32.9709,-112.0653,"Thirteen downed power poles along Green Rd between Papago Rd and Miller Rd in Maricopa. Wind gusts were estimated upwards of 55-60 mph. No injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",277
1202859,MARICOPA CO.,BUCKEYE MUNI ARPT,07/25/2024,1850,Thunderstorm Wind,61.00, ,0,0,3000,0,AZ,MST-7,EG,194576,C,13,PSR,0,0,Utility Company, , , ,2,N,2,N,BUCKEYE MUNI ARPT,07/25/2024,1850,33.45,-112.6862,33.45,-112.6862,"Power poles down near Van Buren St and 295th Ave in Buckeye. Wind gusts were estimated upwards of 70 mph. No injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",278
1203067,MARICOPA CO.,BUCKEYE MUNI ARPT,07/25/2024,1850,Thunderstorm Wind,61.00, ,0,0,10000,0,AZ,MST-7,EG,194576,C,13,PSR,0,0,Public, , , ,5,NNW,5,NNW,BUCKEYE MUNI ARPT,07/25/2024,1850,33.4863,-112.7063,33.4863,-112.7063,"Numerous medium to large sized trees uprooted along with a flipped trailer in the Tartesso Community in Buckeye. Wind gusts were estimated upwards of 70 mph. No injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",279
1189436,PIMA CO.,SAHUARITA,07/25/2024,1900,Flash Flood, , ,0,0,1000,0,AZ,MST-7, ,192762,C,19,TWC,0,0,County Official,Heavy Rain, , ,4,ENE,3,E,SAHUARITA,07/25/2024,2000,31.9614,-110.8842,31.9419,-110.8915,"Road flooding on Sahuarita Road east of Comsoft Drive.","A cluster of strong to severe thunderstorms rolled through much of southeast Arizona resulting in flash flooding including swift water rescues and damaging winds.",280
1189443,PIMA CO.,WILLOW CANYON,07/25/2024,1900,Flash Flood, , ,0,0,1000,0,AZ,MST-7, ,192762,C,19,TWC,0,0,Public,Heavy Rain, , ,9,S,3,SE,SABINO,07/25/2024,2000,32.25,-110.67,32.2724,-110.7821,"Reports of flash flooding northeast side of Tucson included the following:|1) Tanque Verde Loop Road south of Linden Street at the Tanque Verde Creek.|2) Redington Road near Canyon del Salto Wash.","A cluster of strong to severe thunderstorms rolled through much of southeast Arizona resulting in flash flooding including swift water rescues and damaging winds.",281
1202858,MARICOPA CO.,WINTERSBURG,07/25/2024,1912,Thunderstorm Wind,61.00, ,0,0,3000,0,AZ,MST-7,EG,194576,C,13,PSR,0,0,Utility Company, , , ,5,ENE,5,ENE,WINTERSBURG,07/25/2024,1912,33.4355,-112.7814,33.4355,-112.7814,"Power poles down near Buckeye Rd and 339th Ave west of Buckeye. Winds gusts were estimated upwards of 70 mph. No injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",282
1202860,MARICOPA CO.,HARQUA,07/25/2024,1930,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,194576,C,13,PSR,0,0,River/Stream Gage,Heavy Rain, , ,7,W,7,WNW,HARQUA,07/25/2024,2030,33.268,-113.1232,33.2716,-113.1165,"Water over Agua Caliente Road at 4th of July Wash.  Maricopa County Flood Control stream gage located about one mile upstream of road exceeded Alarm Stage. No damages nor injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",283
1202864,GILA BEND (ZONE), ,07/25/2024,1933,Dust Storm, , ,0,0,0,0,AZ,MST-7, ,194576,Z,539,PSR,0,0,Storm Chaser, , , , , , , , ,07/25/2024,1943, , , , ,"Visibility as low as a quarter mile reported in dense blowing dust from thunderstorm outflow winds in Gila Bend. No accidents nor injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",284
1189429,PIMA CO.,NAVISKA,07/25/2024,1939,Thunderstorm Wind,52.00, ,0,0,0,0,AZ,MST-7,MG,192762,C,19,TWC,0,0,Mesonet, , , ,5,WSW,5,WSW,NAVISKA,07/25/2024,1939,32.4452,-111.3109,32.4452,-111.3109,"A personal weather station measured gust to 60 MPH.","A cluster of strong to severe thunderstorms rolled through much of southeast Arizona resulting in flash flooding including swift water rescues and damaging winds.",285
1189461,PIMA CO.,SABINO,07/25/2024,1943,Flash Flood, , ,0,0,25000,0,AZ,MST-7, ,192762,C,19,TWC,0,0,County Official,Heavy Rain, , ,4,WSW,1,S,CASAS ADOBES,07/25/2024,2130,32.2832,-110.8816,32.2986,-110.9821,"Numerous reports of flash flooding across the Tucson Metro. ||Reports included the following: |1) Water Rescue near Silverlake and Euclid Ave.|2) Swift water rescue on Bilby and Fontana with motorist stranded on roof of car.|3) Public reported flooding in the street near Grant and Dodge Road. Flooding above the sidewalk and public transit bus struggled to drive through the street.|4) Multiple swift water rescues in Central Tucson.","A cluster of strong to severe thunderstorms rolled through much of southeast Arizona resulting in flash flooding including swift water rescues and damaging winds.",286
1202861,MARICOPA CO.,CASHION,07/25/2024,2000,Thunderstorm Wind,51.00, ,0,0,0,0,AZ,MST-7,MG,194576,C,13,PSR,0,0,Mesonet, , , ,4,S,4,S,CASHION,07/25/2024,2000,33.3744,-112.3107,33.3744,-112.3107,"A mesonet station located at the Phoenix Raceway in Avondale measured a 59 mph wind gust.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",287
1189434,PIMA CO.,SILVER BELL,07/25/2024,2011,Thunderstorm Wind,50.00, ,0,0,0,0,AZ,MST-7,MG,192762,C,19,TWC,0,0,Mesonet, , , ,7,ENE,7,ENE,SILVER BELL,07/25/2024,2011,32.4313,-111.3933,32.4313,-111.3933,"A personal weather station reported a wind gust of 58 MPH.","A cluster of strong to severe thunderstorms rolled through much of southeast Arizona resulting in flash flooding including swift water rescues and damaging winds.",288
1202862,MARICOPA CO.,SHAWMUT,07/25/2024,2030,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,194576,C,13,PSR,0,0,Department of Highways,Heavy Rain, , ,2,ENE,3,NE,ESTRELLA,07/25/2024,2230,33.0125,-112.4732,33.033,-112.3854,"SR-238 closed due to flooding west of Mobile. No damages nor injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",289
1202863,MARICOPA CO.,ARLINGTON,07/25/2024,2100,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,194576,C,13,PSR,0,0,Department of Highways,Heavy Rain, , ,5,SW,5,SW,ARLINGTON,07/25/2024,2300,33.2628,-112.8003,33.2655,-112.7936,"Old US-80 Highway closed due to flooding. No damages nor injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",290
1202857,PINAL CO.,OLBERG,07/25/2024,2144,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,194576,C,21,PSR,0,0,Department of Highways,Heavy Rain, , ,4,S,3,S,OLBERG,07/25/2024,2344,33.0493,-111.6738,33.0501,-111.6729,"Flooding on SR-87 Northbound near N Hashan Kehk Rd in Sacaton. No damages nor injuries were reported.","With the subtropical high pressure centered near the Lower Colorado River Valley, the steering flow pattern across much of eastern and central AZ was from the north to northeast. Thunderstorm activity developed across the Mogollon Rim during the late morning into the early afternoon hours and was steered south to southwestward into south-central AZ. An upper-level disturbance moving in from New Mexico helped enhance the vertical ascent and thus resulted in the thunderstorm coverage to become quite numerous with deep and colliding outflow boundaries helping to spark new activity across the lower deserts of south-central AZ. MLCAPE values were in the 1000-1500 J/KG range, with DCAPE values of around 1500 J/KG. Thus the parameters were favorable for these thunderstorms to generate strong to severe downburst winds. The steering flow was very light, resulting in slow storm motions and thus heavy rainfall leading to isolated instances of flash flooding.",291
1206420,NAVAJO CO.,CLAY SPGS,07/26/2024,1532,Tornado, ,EF0,0,0,0,0,AZ,MST-7, ,195191,C,17,FGZ,0,0,Public, ,1,10,6,NE,6,NE,CLAY SPGS,07/26/2024,1532,34.42,-110.21,34.42,-110.21,"Photo of landspout tornado was taken from 1 mile north of Snowflake. Submitter estimated the landspout to be about 10 miles to the southwest of their location.","Deep monsoon moisture over northern Arizona produced scattered showers and thunderstorms. One storm north of Swnoflake produced a landspout north of Snowflake.",292
1206417,NAVAJO CO.,SNOWFLAKE,07/27/2024,1300,Hail,1.00, ,0,0,0,0,AZ,MST-7, ,195190,C,17,FGZ,0,0,Public, , , ,1,N,1,N,SNOWFLAKE,07/27/2024,1300,34.52,-110.08,34.52,-110.08,"One inch diameter hail fell in Snowflake at around 100 PM.","Deep monsoon moisture triggered strong to severe thunderstorms with hail and heavy rain over parts of northern Arizona.",293
1190907,COCHISE CO.,SIERRA VISTA,07/27/2024,1530,Flash Flood, , ,0,0,1000,0,AZ,MST-7, ,192924,C,3,TWC,0,0,Law Enforcement,Heavy Rain, , ,6,SE,6,NW,HEREFORD,07/27/2024,1645,31.4942,-110.2121,31.4915,-110.1761,"Two to three inches of rain fell in the Hereford area resulting in Flash Flooding.","An area of thunderstorms produced heavy rainfall that resulted in flash flooding in the Hereford area.",294
1206419,APACHE CO.,LYMAN LAKE,07/27/2024,1730,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,195190,C,1,FGZ,0,0,Other Federal Agency,Heavy Rain, , ,3,ENE,13,W,HUNT,07/28/2024,830,34.3834,-109.3277,34.6145,-109.8483,"A USGS stream gage along the Little Colorado River near St. Johns (LCSA3) reported a 3.8 foot rise between 530 PM and 830 PM.  The flow returned to near normal around 800 AM on the 28th.  St. Johns police reported that multiple homes being flooded along Commercial Street and along 7th Street South near the Little Colorado River. Street flooding was also occurring in St Johns.","Deep monsoon moisture triggered strong to severe thunderstorms with hail and heavy rain over parts of northern Arizona.",295
1190908,COCHISE CO.,WILLCOX,07/28/2024,1440,Hail,1.00, ,0,0,0,0,AZ,MST-7, ,192925,C,3,TWC,0,0,Social Media, , , ,4,NW,4,NW,WILLCOX,07/28/2024,1440,32.2897,-109.871,32.2897,-109.871,"One inch diameter hail was reported near Willcox.","A severe thunderstorm impacted the Willcox area resulting in 1 inch hail and downed power poles due to strong winds.",296
